created at,author,title,description,rating,replied,response,responseTime
2023/03/02 12:30,Melissa M,Bad Service,"I went to a Absa atm to withdraw money on Sunday 26 February because the Capitec atm was out of order. My card came out, but not the money due to technical issues. I immediately contacted Capitec to report the issue and I was told I should wait for 30 days. I advised the consultant that I cannot wait for 30 days I need to do something urgent with the money. I have been calling everyday and I am being told that the matter is still under investigation. 

There is no sense of urgency with Capitec they do not care whether a person needs the money urgently they will just tell you it's under investigation. The consultant I spoke to this morning even has the nerve to tell me Capitec don't follow the same procedures as other banks when I told her that with Standard Bank the money will be reversed immediately you don't wait for 30 days. I am so frustrated honestly  and this is not the first time this is happening, I had the same issue in December when I withdrew money at a Capitec atm.",1,1,"Good day Melissa Thank you for letting us know of your concern, and for your patience while we explore this matter. We have assigned your query to a designated official who will contact you within the next business day.",2023-03-02 14:45:35
2023/03/02 08:39,Rouxle R,EXTREMELY POOR CLIENT CARE CONCERNING AN ELDERLY MAN,"My grandfather was robbed of his bank card on 09/02/2023 at the Capitec Meyerton ATM. He had already inserted his card and pin number when he was overpowered by a bravo male who then proceeded to withdraw the money before running away. My grandfather is nearly 80 years old, so he was obviously targeted. 
 
He ran into the bank to stop his card immediately, but by the time a consultant became available, R5000 had already been withdrawn, and another R5000 voucher was bought at Pick ‘n Pay (So R10 000 in total). Capitec assured him that they would fully refund him for the outstanding R5k because it happened at the bank, he stopped the card immediately, and there was no security on the premises. 
We got an email stating that the claim has been denied because the original pin was used for the transaction. This, was after he was assured that it would not be an issue, because he followed protocol. Stopped the card within minutes, reported the case, went to the police station for a case number, and then back to the bank as he was instructed. 

I sent an email on 15/02, then again on 27/02, and placed numerous calls, including one on the 27th. It is now nearly a month later, no one has even bothered to contact us. This is utterly disgusting behavior and a lack of client care. An elderly man's livelihood has been taken from him, and Capitec could not be bothered in the slightest to even communicate with us. 

My family and I have been loyal customers for years, and I expected better.",1,1,"Good day Client Thank you for letting us know of your concern, and for your patience while we explore this matter. We have assigned your query to a designated official who will contact you within the next business day. Kind regards Capitec Bank",2023-03-02 08:51:30
2023/03/02 06:57,frans,Capitec makes it difficult to do your banking,"Mr Capitec how does one get into your bank account
Everytime we need to do a payment or transfer there is something else that blocks you
Now we must do a scan or something like that
We don't sit at home and think of all funny ideas we work sir/madam",3,1,"Good day Client Thank you for letting us know of your concern, and for your patience while we explore this matter. We have assigned your query to a designated official who will contact you within the next business day. Kind regards Capitec Bank",2023-03-02 07:32:48
2023/03/02 06:10,Jessica D,Atm problem unsuccessful vouchers,I went to capitec marble Hall atm to Redeem cash send voucher the transactions got canceled twice and I tried to withdraw again worse it says voucher can't be redeemed how because the transaction was unsuccessful. Worse during loadshedding the atms are off capitec worst,1,1,"Good day Client Thank you for letting us know of your concern, and for your patience while we explore this matter. We have assigned your query to a designated official who will contact you within the next business day. Kind regards Capitec Bank",2023-03-02 07:32:37
2023/03/01 19:56,Lesego L,Money disappeared,"I regret banking with this financial institution, money gone again. I pay every month but still I'm experiencing more difficulties. 

Those who have a huge sum of money with these people watch out. The next morning it will all be gone and you will never get it back.",1,1,"Good day Client Thank you for letting us know of your concern, and for your patience while we explore this matter. We have assigned your query to a designated official who will contact you within the next business day. Kind regards Capitec Bank",2023-03-01 19:58:01
2023/03/01 19:20,Thandi M,DONT USE CAPITEC,"Capitec Bank is a ****en scam
Im changing banks first thing tomorrow morning
If its not anonymous deductions its them chowing your money arg 🚮",1,1,"Good day Client Thank you for letting us know of your concern, and for your patience while we explore this matter. We have assigned your query to a designated official who will contact you within the next business day. Kind regards Capitec Bank",2023-03-01 19:22:16
2023/03/01 18:41,Cindi K,Noone listens and everyone cuts off the call,"Again! If you want peace of mind when it comes to a consultant listening and understanding you,DO NOT CHOOSE CAPITEC EVER! All my queries are resolved only when I write to Hello peter,all the DARN time.",1,1,"Good day Client Thank you for letting us know of your concern, and for your patience while we explore this matter. We have assigned your query to a designated official who will contact you within the next business day. Kind regards Capitec Bank",2023-03-01 18:55:19
2023/03/01 15:59,Adrian,TERRIBLE TERRIBLE TERRIBLE ATTITUDE and service from the Fraud department,I am completely gobsmacked. I logged a call with the police and with your fraud department. I got two messages saying that you can't get hold of me and that I need to phone you with the incident number. You tell me that I HAVE TO ALLOW HIDDEN NUMBERS to take a call from the person investigating the fraud. Are you MAD - How can you tell me to allow HIDDEN NUMBERS - Youre staff should use FORMAL: TELEPHONE LINES. When I refused to allow this YOU CLOSED THE CALL. WHAT IS WRONG WITH YOU LOT!!!!!!!!! WHAT A HORRIBLE COMPANY - This is the number given for closing the incident - **********,1,1,"Good day Client Thank you for letting us know of your concern, and for your patience while we explore this matter. We have assigned your query to a designated official who will contact you within the next business day. Kind regards Capitec Bank",2023-03-01 17:29:54
2023/03/01 12:55,Kevin C,"I do not owe capitec, and i want Capitec to give me a full report on what do i owe them.","I have been contacted by DMC today, with details in the first place that is not correct. Claiming that i owe Capitec whilst Capitec has no open loan for me.",1,1,"Good day Client Thank you for letting us know of your concern, and for your patience while we explore this matter. We have assigned your query to a designated official who will contact you within the next business day. Kind regards Capitec Bank",2023-03-01 17:32:07
2023/03/01 12:01,Jacques,PATHETIC,"SUBMITTED A XOMPLAINT A WEEK AGO ONLY TO RECEIVE A RESPONSE SAYING I WILL RECEIVE A CALL WITHIN 24 HOURS. OVER A WEEK LATER, NO CALL, NO SOLUTION. I WILL CONTINUE SUBMITTING THESE COMPLAINTS UNTIL SOMEONE AT THIS ORGANISATION CAN MAKE THE EFFORT TO PROVIDE SOME SORT OF CUSTOMER SERVIVE",1,1,"Good day Client Thank you for letting us know of your concern, and for your patience while we explore this matter. We have assigned your query to a designated official who will contact you within the next business day. Kind regards Capitec Bank",2023-03-01 17:31:41
2023/03/01 11:00,Jason L,Useless service and undue stress,About 7 months ago i opened my business bank bank account with Mercantile and from the word go I had terrible service things were not done right and the account was a shambles. they got my number wrong and so on. i then requested that my number be changed to the correct number they then sent me forms for change of details and subsequently nothing was done. still to this day the change of details have never been implemented and the incorrect number is still in use with the effect i do not receive my OTP codes but in the beginning i was receiving them through email. I have thus been told that all OTPs are sent via SMS which i do not receive due to the incompetence of which ever apartment dealt with my query I am a very unhappy client and this is causing me undue stress and irriatation . it would be greatly appreciated if a manager would be in contact with me to sort out this issue going forward. I need to pull PODs so this is extremely urgent,1,1,"Good day Thank you for letting us know of your concern, and for your patience while we explore this matter. We have assigned your query to a designated official who will contact you within the next business day. Kind regards Capitec Business Banking",2023-03-01 11:49:40
2023/03/01 10:07,Ryno L,Horrible service.,"Almost 4 months ago i applied to increase my access facility and the lady who assisted me got my id number wrong over the phone, they then looked into it and said that i however did not qualify as they couldn't fix the issue they created and just made it my issue. Then they said i have to wait 3 months before i can try to increase it again. I waited longer than 3 months and now it says prevent loan/ fraud check. So now i am a fraud because of the ***** up capitec made.",1,1,"Good day Client Thank you for letting us know of your concern, and for your patience while we explore this matter. We have assigned your query to a designated official who will contact you within the next business day. Kind regards Capitec Bank",2023-03-01 17:31:31
2023/03/01 09:49,Xoli S,Unresponsive and No Service,I’ve spent the past two weeks phoning the bank back and forth to reinstate my dormant account and change my business name to date nothing has been done! Prior to the endless calls I’ve sent email requests to this regard but nothing has been done either. Have signed and sent the required documents but they just could not be bothered to provide a service that I pay for.,1,1,"Good day Thank you for letting us know of your concern, and for your patience while we explore this matter. We have assigned your query to a designated official who will contact you within the next business day. Kind regards Capitec Business Banking",2023-03-01 10:17:27
2023/03/01 09:41,Siphenathi M,Capitec Bank is a crook,"Per my banking app; my Capitec access facility account is in arrears by R58 446,64 however per my access facility February statement the arrears are R12519,73 (and this is the true reflection of the arrears as at February 2023). I was unemployed from April 2023 however I started struggling payment towards my account only June and prior to that all was well. Now that I’m employed, I had planned to pay off my arrears by 03 March 2023 and then continue with my normal payments but I am appalled by the fact the bank put the whole account in arrears! This was even confirmed by nimble when I contacted them to get clarity. Even with my credit card, I have paid off my arrears but the R0 balance is still reflecting. As of April I am even moving my salary and other income to another bank because what is done at Capitec is disgusting.",1,1,"Good day Client Thank you for letting us know of your concern, and for your patience while we explore this matter. We have assigned your query to a designated official who will contact you within the next business day. Kind regards Capitec Bank",2023-03-01 17:31:21
2023/03/01 09:17,BG N,Capitec R50,I just withdrew R3000 from the Pharmacy ATM in Dersley and the money is short by R50. Please fix this now.,1,1,"Good day Client Thank you for letting us know of your concern, and for your patience while we explore this matter. We have assigned your query to a designated official who will contact you within the next business day. Kind regards Capitec Bank",2023-03-01 17:31:01
2023/03/01 08:12,Jabulile N,Excellent service,Would like to thank Buang and Tiyane from Tshwane Regional Mall for the excellent service. They are very kind and professional. Their assistance was highly appreciated. She helped with the claim of my funeral cover and her service was very good from day one.,5,1,"Good day Client Thank you for letting us know of your concern, and for your patience while we explore this matter. We have assigned your query to a designated official who will contact you within the next business day. Kind regards Capitec Bank",2023-03-01 17:30:47
2023/03/01 07:34,Engetani B,"Bad customer service received eveeeeeer,not expected this at capitec bank","On the 24th Feb 2023 around 16:00pm went to capitec bank Florida branch to open a minor account since I wanted to invest for my little one, I had all Fica required docs with me ,but didn't have a cellphone with me and cellphone number to use. 

Zandile the assistant branch manager told me that unfortunately I can't be assisted if I don't have a phone and cellphone number with me,she advised that I should get a capitec bank sim card,but I told her that I don't want it I prefer to use a different network, but with attitude she replied ""why don't you want to use capitec sim card,then go buy a sim card of your choice and come back.

Then I  went to a  pep store to buy a simcard,when I come back around 16:27pm ,I got assisted by Sphume the service Consultant, I asked him if will I get help if I provide them with the cellphone number, but my phone is currently off because Zandile said the phone and the sim needs to be present for me to get helped,I asked if is there anyway they can open an account for me since I have a cellphone number then I will come back with the phone to update for cellphone  banking some other day.The SC was willing to assist but he went to confirm with Zandile,but with attitude again sitting by the computer near the door ,she said but I already told the lady we can't assist.

Then on the 27th Feb 2023 went to Clearwater mall capitec branch ,they opened an account for me ,Pearl assisted me very well and explained the process that even if I don't have aphone right away I can update cellphone numbers and come back later to update cellphone banking and sms notifications and she did confirm that they are in the same region  with Florida branch .

So I'm not happy so disappointed, where is transparency, good customer service ,why I was forced to take capitec sim,Why is people don't get helped if they don't want a certain product?,because I waisted my time to the branch yet someone lied and selfish, rude because of they want to reach their target I guess in my expense.I need to know how come same banks in the same region but different rules but same capitec bank products mhmmmmmmm Florida branch is this how you treat your customers???????????????....or you help people according to their standards, you profile a person first????????.",1,1,"Good day Client Thank you for letting us know of your concern, and for your patience while we explore this matter. We have assigned your query to a designated official who will contact you within the next business day. Kind regards Capitec Bank",2023-03-01 07:41:57
2023/03/01 06:04,Simphiwe N,Capitec bank horrible bank ever,"Horrible bank ever!!!! Help me understand why my account is not showing balances on the main account savings on my app???? This shows that you woke up and decided to block my account with money inside, only God knows what are you planning to do with my money, ****** thieves",1,1,"The reviewer has replied privately, and only Capitec Bank can view this message.",2023-03-01 06:17:13
2023/03/01 05:39,Rebaone M,Frozen bank account without consent,"My bank account was frozen in December month and release in January. On inquiry, I was told someone reported that he has bought furniture from me, deposited money into my bank account and I did not deliver on 25 November 2022. My friend's account has been also frozen to this day and the bank told her that I have reported to her that I paid money into her account and she didn't deliver what I paid for. To date, I have contacted Capitec and Ombudsman to give me answers for all this and all I get is processes. I have an affidavit and all other communication that I directed to capiteic and their response is unsatisfactory.",1,1,"Good day Client Thank you for letting us know of your concern, and for your patience while we explore this matter. We have assigned your query to a designated official who will contact you within the next business day. Kind regards Capitec Bank",2023-03-01 06:54:17
2023/02/28 18:23,Nthabiseng H,Capitec Bank debit order,"I am disappointed with the processes that Capitec has for their loans that are in arrears. They do not take the client's financial situation into account. I lost my job and made arrangements with capitec. I was told that the arrangement was for me to pay a set amount monthly. To my surprise they reverted to the initial instalment a month later. So I decided it was OK they could do that because that was the initial installment I had began with. 
59 day after that I get a deduction of the arranged instalment. What the heck so I go to their branch and get told that it can be reversed and that there are arrangements in place going forward.
A month later I get debited two instalments of the original installment. In a space of 2 days. Guys what is going on. When I get to the branch I'm told it can't be reversed because I don't have an arrangement. 
I know I owe Capitec but there is no company that will deduct twice in a week for a person who gets paid monthly. Please return my money

And how can a branch not have a phone number for its own complaints department. Really now.",1,1,"Good day NthabisengThank you for letting us know of your concern, and for your patience while we explore this matter. We have assigned your query to a designated official who will contact you within the next business day.",2023-02-28 20:14:06
2023/02/28 16:28,David,Lack of assistance,"I have an issue with Capitec and their lack of assistance.
My father-in-law died of Covid in July 2021. He had a Capitec account and receipt of the letter of executorship Capitec were contacted to arrange the closure of the account in February 2022. Their reference was **********5.
On 4 March they advised “Kindly be advised that there are R12.83 in the account, Please advise if we can write this off and continue to close the account.”
On 7 March I responded with the Estate Bank account details and requested that the account be closed.
They failed to respond to this and a call to the call centre in July 2022 confirmed that account had been closed.
Unbeknown to me my father-in-law sold a company which had this Capitec account listed with SARS for VAT purposes. The company claim a VAT refund in November 2022 and SARS paid this into the “closed” account.
Every attempt to get this resolved with Capitec has resulted in sort and unprofessional responses. The tone of each email was that I was in effect wasting their time and they were in no way going to assist in resolving this issue. They now claim they never closed the account and that nobody gave a closure instruction. Reference **********94
On presenting them with the proof of the closure instruction their poor response was “We do not deal with estate accounts and did not close any estate account”
SARS are also not prepared to reverse the payment without confirmation that the account has been closed (which it was in July 2022), so I am stuck with 2 parties who don’t want to assist nor understand.
Clearly they are enjoying sitting on money which belongs to someone else, which in effect is nothing short of theft!",1,1,"Good day DavidThank you for letting us know of your concern, and for your patience while we explore this matter. We have assigned your query to a designated official who will contact you within the next business day.",2023-02-28 20:13:51
2023/02/28 16:17,Chevon M,Number one in rudeness,"Had a large transaction on my account, called fraud department,who without letting me finish speaking, transferred me to an extremely rude customer service agent. Being panicked and explaining this to her, I answered all the security questions, but still she had a very bad attitude and didn't listen,talked over me, had no empathy for the situation & the possible risk to my account. The WhatsApp line was as useless, after explaining to them I was at work and unable to come in to the branch, they still insisted. 

This is not the Capitec bank I joined 10years ago, and definitely wouldn't recommend to anyone after this experience.",1,1,"Good day ChevonThank you for letting us know of your concern, and for your patience while we explore this matter. We have assigned your query to a designated official who will contact you within the next business day.",2023-02-28 20:13:24
2023/02/28 16:03,Frans,Debit order cancellation,Good day Capitec this isn't a complaint i would just like a Vodacom debit order Permanently stopped i can't do that on the app due to an error message the contract has been cancelled still there is a deduction on my account each month which i have to reverse if this matter isnt resolved a formal fraud case will be opened at the SAPS against Vodacom,5,1,"Good day FransThank you for taking time to acknowledge great service, it makes our jobs worthwhile We appreciate it! Thank you for the feedback. Were glad to be a part of your financial journey.",2023-02-28 20:14:30
2023/02/28 15:19,Ephraim N,Capitec Agents doesn't want to help me regarding my Access Facility Account.,"I phoned these guys 3 times already regarding my access facility account.
It is not reflecting the amounts that I've been paying, I've been paying more than what I'm supposed to be paying every month, and yet it shows R0.00. I spoke with 4 people to date one said I should wait for 24 hours yesterday, 2 dropped the phone and one said he doesn't know. WHO CAN HELP ME CAPITEC????????????????????",1,1,"Good day EphraimThank you for letting us know of your concern, and for your patience while we explore this matter. We have assigned your query to a designated official who will contact you within the next business day.",2023-02-28 20:13:11
2023/02/28 14:25,Nothando N,"Do follow up for my refund by FNB, they can only talk to you as I'm your Client.","money that was deducted on clients' account but declined transaction. I am stuck between a rock and a hard place as everyone is playing the blame game at my expense. Capitec says they are waiting for FNB, and FNB can only be contacted by my bank, Capitec as I am not their client. 

I tried withdrawal 15 February, R700. At ATM**********9, 13:09
TRACE: VODSKKW7ZCGK.

The transaction was declined, I have slip as proof but R700 went off from my bank account. I have been calling for follow up and response is that there's no response from the FNB agent. Times are hard and I need my money as I was doing a withdrawal, it was because I needed the money. I am not happy with this as I have been patient. Tomorrow marks 14 days already with not refund. 

Capitec Incident numbers. 
#**********65
 #**********36
I have decline slip as proof of failed transaction",1,1,"Good day NothandoThank you for letting us know of your concern, and for your patience while we explore this matter. We have assigned your query to a designated official who will contact you within the next business day.",2023-02-28 20:12:56
2023/02/28 13:38,Mario S,Arrogant consultants,"In December of 2022, I made a query which was resolved in january.The same query came up and had to go to the branch AGAIN after your rude consultants deemed me unworthy of assistance.I went to the branch where I was told to wait and my call got dropped twice after explaining my situation to the consultants who only wanted their KPA and nothing else. I called again for the 3rd time and had the pleasure of a painful conversation with THOBILE NDIMANDE. Irate as I was,I managed to keep calm and try and explain to her the situation. Upon realising that the consultant was only interested in a payment arrangement,I asked what is the name of her manager and she refused to give it to me starting that it's not necessary. With her talking over me, not listening to my statements and not answering my questions,the conversation which started well, ended up being a waste of my time and my lunch break....why is she refusing to give me her manager's name when she didn't do anything wrong!! Is she doing me a favour by giving me a chance to talk!! Poor service is an understatement....",1,1,"Good day MarioThank you for letting us know of your concern, and for your patience while we explore this matter. We have assigned your query to a designated official who will contact you within the next business day.",2023-02-28 20:12:40
2023/02/28 13:22,Xoliswa S,Useless bank,"I did a capitec send cash of 2500 yesterday, this morning when I went to the Atm, it showed as unredeemed, when I tried to redeem it, said already redeemed, this was at capitec Watergate mall, I went inside the branch only to be told I have to wait 3 working days because there is something wrong with the send cash system...... The lady had no remorse whatsoever, she refused to call the manager",1,1,"Good day SipheleleThank you for letting us know of your concern, and for your patience while we explore this matter. We have assigned your query to a designated official who will contact you within the next business day.",2023-02-28 20:11:34
2023/02/28 12:59,Viksha R,Fraud case ignored,"My helper had fraud take place with her account, she was at an ATM and it just blacked out, she did not even put her pin in. The next day money was taken from her account. She reported it. Ref no.**********37. She even went to the branch with the account holder. Capitec has rejected the claim saying they will not entertain the issue as she entered her pin. Very disappointed in the treatment she has received. Please can someone call her to get the full detail and understand what happened before rejecting the issue. Thank you",1,1,"Good day VikshaThank you for letting us know of your concern, and for your patience while we explore this matter. We have assigned your query to a designated official who will contact you within the next business day.",2023-02-28 20:11:18
2023/02/28 11:58,Bianca ,Worst Absolutely the Worst Businesses banking ever,"4th time money just goes missing!
Received an sms mony in.... Balance is R700 less...
Phone, they can't and will mot assist on id nr. You need a card nr. Or account nr.
Eventually phoned to have the card out of the safe.
15 mins later (after asking can you check is your pathetic system is down again for 2hours.... And lizzy said yes!) transfer to the supervisor or team leader. Sorry mam. Explain the problem!... Oh sorry our system is down...what a waste of time! Useless banking....",1,1,"Good day Thank you for letting us know of your concern, and for your patience while we explore this matter. We have assigned your query to a designated official who will contact you within the next business day.",2023-02-28 12:51:45
2023/02/28 11:49,Esther K,Thiefs,I still don't have my money!!!,1,1,"Good day Client Thank you for letting us know of your concern, and for your patience while we explore this matter. We have assigned your query to a designated official who will contact you within the next business day. Kind regards Capitec Bank",2023-02-28 12:29:07
2023/02/28 11:37,RM P,Fraud,"On the 9/11/2022 I received a call from the Forensic department of Capitec Head office informing me there was a problem with my account, deduction of R99 was made on ny account for the past 2 years. 
He, asked me to comfirm my ID but not any account or pin number. I had chemotherapy the day before and I am 78 years old. I was not feeling my best.
He instructed me to push buttons on my phone to stop the R99 debit order. While we where busy with this, I saw that the money was being transfer from my account. He told all the money will be replaces once the problem is solved.
I believed him!
I went to the bank on the 10/11/2022  and was left with R24 of R90000.
I went to SAPS, Viljoenskroon and open a case. 
After 2 weeks when I returned nothing was done and I had to do everything again. 
I went to the OBS gentlemen, Nqobile Ngwenya and was given a case number 23/01/**********. 
Capitec case nr **********93.
According to Capitec the case is closed.
I am not happy. And would like my hard, earned save money back.",1,1,"Good day Client Thank you for letting us know of your concern, and for your patience while we explore this matter. We have assigned your query to a designated official who will contact you within the next business day. Kind regards Capitec Bank",2023-02-28 11:39:59
2023/02/28 10:54,Nolitha N,Debit without consent,I transferred money to my son's Capitec account this morning guess what clientele debited it how can you allow people to debit someone else's account without their permission,1,1,"Good day Client Thank you for letting us know of your concern, and for your patience while we explore this matter. We have assigned your query to a designated official who will contact you within the next business day. Kind regards Capitec Bank",2023-02-28 11:11:19
2023/02/28 10:37,Theresa S,Happy customers,"Best choice ever. Reasonable, low interest. Staff friendly with excellent service.
Keep it up!!",5,1,"Good day Client Thank you for taking time to acknowledge great service, it makes our jobs worthwhile. Kind regards Capitec Bank",2023-02-28 10:45:46
2023/02/28 10:26,Nosisa M,Highly pregnant women expected to stand in long atm ques.,The pinetown Capitec bank expected me to stand in the long que at 38 weeks to deposit money in their atm. The lady at the front refused to help.,1,1,Good day Client We acknowledge receipt of your query and have assigned your matter to a designated official. You will receive further contact within the next business day. Kind regards Capitec Bank,2023-02-28 10:45:27
2023/02/28 09:53,Sylvia,Dissapointed in Capitec,"Good morning Capitec. I have been battling with my App and capitec could not assist me. I was helped on Saturday and Sunday, but still no App. There is something wrong with the App but Capitec can't help me. They suggested i do internet banking and i am also struggling with that. How is it possible that no one in Capitec can find the problem why the sms can't come through as i had to download a new app. the regional manager at parow centre and the lady who asisted me was excellent, good servcie, but somehow there is a problem why the app can't work. I am moving my account from capitec today cos i have bills to pay and i can't without my app. this is bad for me.",1,1,"Good day Client Thank you for letting us know of your concern, and for your patience while we explore this matter. We have assigned your query to a designated official who will contact you within the next business day. Kind regards Capitec Bank",2023-02-28 09:53:56
2023/02/28 09:40,Lerato N,Lack of efficiency by the consultants,"Capitec's inefficiency has come to an all time high, if your a self employeed small business owner I dont recommend you seek any type of credit assistance from this bank. First they dont inform you that other than your bank statments they need 3 invoices, when you produce the 3 invoices instead of calculating your income based on your 6 months bank statment apparently as i was told by their consultant that i was declined because they calculated my income based on the 3 invoices. What craziness is that if you required my invoices to see my full income then you should have informed to send all my invoices for the month not 3 invoices. I thought my bank statmentbis proof enough of all the income coming in. Absolutely appalled with Capitec's lack of efficiency!!",1,1,"Good day Client Thank you for letting us know of your concern, and for your patience while we explore this matter. We have assigned your query to a designated official who will contact you within the next business day. Kind regards Capitec Bank",2023-02-28 09:41:56
2023/02/28 07:31,Hanifa,No assistance,I called in last week Thursday to make a payment arrangement and the lady who was assisting me said it will take place from the end of Feb but yet they still debited the original amount after I explained my situation...,1,1,"Good day Client Thank you for letting us know of your concern, and for your patience while we explore this matter. We have assigned your query to a designated official who will contact you within the next business day. Kind regards Capitec Bank",2023-02-28 07:33:11
2023/02/28 05:04,Ongezwa J,Capitec bank,"I deposited the R6500 on the 17/02/2023on an ATM and the germ while the money is inside the machine then I called the consultant the consultant close that machine and escalate the incident to the tracking department then I got the sms that says they will get back to me within 24 hours but then they didn't up until Monday I went to the other branch then the consultant call the tracking department then they said they get back to me  after they tracking that machine fine later on I received an sms that says they will refund my money .
I did receive the money but it was R5700 instead of R6500 and I did get anything about R800 
Fine on Tuesday I went back to the branch and the consultant called the tracking department and they said that case it's closed but then they will try to investigate it and get back to within 2working days  up until today I didn't get anything from them no call no sms no money",4,1,"Good day Client Thank you for letting us know of your concern, and for your patience while we explore this matter. We have assigned your query to a designated official who will contact you within the next business day. Kind regards Capitec Bank",2023-02-28 06:42:14
2023/02/28 01:06,Tshepza M,No help from the branch and scammed also,"I wanted to transfer money to my sister's account and mistakenly I put 1 wrong number and the money went to someone else, tried to call the number and it says that the number doesn't exist, went to the branch today and I was told to contact center called the number and it's ringing, I tried to call with different numbers and still the number doesn't exist, I was told by the agent that I must call the number, I was so frustrated then I sent them a message on Facebook to complain and unfortunately the fraudsters saw an opportunity and I was also scammed as I want to get help thought other channels as the branch did not assist me, I'm so angry and will close my account and my family will also close their account and move to another bank where they will take their customers seriously",1,1,"Good day Client Thank you for letting us know of your concern, and for your patience while we explore this matter. We have assigned your query to a designated official who will contact you within the next business day. Kind regards Capitec Bank",2023-02-28 06:43:03
2023/02/27 22:37,Farhad,poor service,"Made a TFSA investment for my child last year, On maturity, Capitec has STOPPED my Childs TFSA. I have made numerous visits to the bank and only the people from Capitecs service department can assist me....and sadly their assistance is so slow and drawn out.... a bank that calls you out of the blue and insists on doing telephonic verification where you must provide detailed information about yourself...BUT...the service person on the other end does not want to provide you with their employee number...sadly for their security they cant do banking things, and they unable to assist you as you the customer refuses to give personal information over the phone.... i am really rethinking my situation and banking interests with capitec stemming from the poor/ lack of service i am receiving...oh yes i have emailed capitec and asked for service, i have provided incidents numbers, i did generate 3x incident numbers for a TFSA accounts (1x 1 child and 2x 1 child) had to do 2x 1 child as i did not get a call from capitec and still waiting for a service... still waiting for for Ms Zanele Bam to respond on the incident numbers that were sent to her...",1,1,"Good day Client Thank you for letting us know of your concern, and for your patience while we explore this matter. We have assigned your query to a designated official who will contact you within the next business day. Kind regards Capitec Bank",2023-02-28 06:43:13
2023/02/27 20:47,Vuyokazi Q,Complain,"Hell there
Capitec has just made R1300 out of my mistake
They are refusing to reverse the money while they can see it was from my account. I made a payment to a wrong person. Using my app the money is still in the account but Capitec can't do anything about it.. The contact of the person is going to voice mail for the past 24 hours. I was told that I should go open a case but my biggest question against who? I never been so helpless 😭😭😭 Capitec system needs to be reviewed... What is a point of using the bank that cannot help you 😭😭😭😭😭",1,1,"Good day Client Thank you for letting us know of your concern, and for your patience while we explore this matter. We have assigned your query to a designated official who will contact you within the next business day. Kind regards Capitec Bank",2023-02-28 06:44:03
2023/02/27 19:16,Tony M,mr,"How possible is you can 105% interest, i borrow R130k they said i have to pay R256K how,",1,1,"Good day Client Thank you for letting us know of your concern, and for your patience while we explore this matter. We have assigned your query to a designated official who will contact you within the next business day. Kind regards Capitec Bank",2023-02-28 06:44:38
2023/02/27 18:59,Arend Janse van Nieuwenhuys,Fraud at Capitec,"My account was frozen by Capitec, and they said they were given an instruction from SARS, but SARS sent me a clearance letter and capitec in Parys won't help me",1,1,"Good day Client Thank you for letting us know of your concern, and for your patience while we explore this matter. We have assigned your query to a designated official who will contact you within the next business day. Kind regards Capitec Bank",2023-02-28 06:44:54
2023/02/27 14:39,JOSEPH N,Poor Service Delivery From the Capitec Bank Fraud and Service Desk Team,"I'm so disappointed with Capitec Bank Fraud Department and Service Desk Team.

My account was closed in January 2022 due to fraud at the Parow Centre Branch. Fraudulent captivities was done on my account starting with 122 and ending in 349. 

Since 24th of February 2023 I am requesting a simple letter stating that the account was closed due to fraudulent activities. 

when I spoke to the consultant at the Parow Centre branch I explained to him that are fraudulent activities on my and my account is also being compromised and he spoke with the fraud department and they advised him to close the account.

Since then all I am receiving a standard account closure letter which creditors doesn't want as account were opened in my name which I don't know about. I already submitted affidavit to the creditors, however I need a letter from Capitec Bank Fraud stating the account was closed due to fraud. Otherwise, I will make Capitec Bank liable to pay all the creditors as they cannot provide me a simple letter stating that the account was closed due to fraud.

I am requesting this letter within the next 48 hours, as this will also help me get a job as I am currently unemployed.",1,1,"Good day Joseph Thank you for letting us know of your concern, and for your patience while we explore this matter. We have assigned your query to a designated official who will contact you within the next business day.",2023-02-27 17:11:55
2023/02/27 13:48,Phumla S,Fraud dispute,"I am terribly appalled by the service I have received as a loyal client of Capitec for over 5years.  There was an incident reported on the 11/02/2023 on my account which as a result my account was temporarily paused.  I was requested to submit documents to rectify this matter.  I did all of this on the 12/02/2023.  To this day my matter has never been attended to, no correspondence on the proceedings have ever been communicated to me.  I have instead made countless of attempts to follow up but I am not receiving any help or feedback to date (3 weeks after the initial incident).  I am terribly disappointed to see that an Institution as big as Capitec has this level of disregard and overall non-chalant attitude towards its client.",1,1,"Good day Phumla Thank you for letting us know of your concern, and for your patience while we explore this matter. We have assigned your query to a designated official who will contact you within the next business day.",2023-02-27 14:50:14
2023/02/27 13:48,Trevor I,Service Sucks.,Asked what to do when I have false transaction and waiting for a reply on FB. It's been 42 min now. So I decided to chat to Peter while I wait :-),1,1,Good day Trevor We acknowledge receipt of your query and have assigned your matter to a designated official. You will receive further contact within the next business day.,2023-02-27 14:48:32
